rel,label,det_rate,cos_centroid
星月款/6908.mp4,bad_huanyuandu,1.0,0.8037810325622559
基础款/6898.mp4,bad_huanyuandu,1.0,0.8041516542434692
基础款/7245.mp4,bad_huanyuandu,1.0,0.8049707412719727
基础款/6031.mp4,bad_huanyuandu,1.0,0.805263876914978
潜水款/6248.mp4,bad_huanyuandu,1.0,0.8057280778884888
森林款/6286.mp4,bad_huanyuandu,1.0,0.8059284687042236
潜水款/6316.mp4,bad_huanyuandu,1.0,0.8067904114723206
花花款/6915.mp4,bad_huanyuandu,1.0,0.8067955374717712
基础款/6480.mp4,bad_huanyuandu,1.0,0.8071063756942749
潜水款/6424.mp4,bad_huanyuandu,1.0,0.8087078332901001
基础款/6806.mp4,bad_huanyuandu,1.0,0.8087366819381714
森林款/6727.mp4,bad_huanyuandu,1.0,0.8093056678771973
基础款/7091.mp4,good,1.0,0.8103561997413635
基础款/7104.mp4,bad_huanyuandu,1.0,0.81072598695755
基础款/6981.mp4,good,1.0,0.8108761310577393
潜水款/6108.mp4,bad_huanyuandu,1.0,0.8109990358352661
基础款/6906.mp4,bad_huanyuandu,1.0,0.8112282752990723
基础款/7246.mp4,good,1.0,0.8113996982574463
花花款/7163.mp4,bad_huanyuandu,1.0,0.8123303651809692
基础款/6813.mp4,good,1.0,0.8126019835472107
基础款/5789.mp4,bad_huanyuandu,1.0,0.81279456615448
甜品款/6487.mp4,bad_huanyuandu,1.0,0.8128949403762817
星月款/7106.mp4,bad_huanyuandu,1.0,0.8134201765060425
基础款/7047.mp4,bad_huanyuandu,1.0,0.8135089874267578
基础款/6087.mp4,good,1.0,0.8138148188591003
基础款/6140.mp4,good,1.0,0.8140791058540344
基础款/6794.mp4,good,1.0,0.8149614334106445
基础款/6910.mp4,good,1.0,0.8158432245254517
森林款/6217.mp4,good,1.0,0.8164873123168945
基础款/6228.mp4,bad_huanyuandu,1.0,0.8166102170944214
基础款/5867.mp4,bad_huanyuandu,1.0,0.8167544007301331
基础款/6022.mp4,bad_huanyuandu,1.0,0.8173158168792725
基础款/6301.mp4,bad_huanyuandu,1.0,0.8176957368850708
基础款/6415.mp4,good,1.0,0.8178802728652954
基础款/6653.mp4,good,1.0,0.8179599046707153
基础款/6529.mp4,bad_huanyuandu,1.0,0.8188113570213318
基础款/5972.mp4,bad_huanyuandu,1.0,0.8190662860870361
基础款/6422.mp4,bad_huanyuandu,1.0,0.8196573257446289
基础款/6328.mp4,good,1.0,0.8207671642303467
潜水款/7083.mp4,good,1.0,0.8223118782043457
潜水款/6877.mp4,good,1.0,0.8230267763137817
潜水款/6738.mp4,bad_huanyuandu,1.0,0.8243469595909119
冰晶款/6900.mp4,good,1.0,0.825527012348175
基础款/6792.mp4,good,1.0,0.8264350891113281
甜品款/7234.mp4,good,1.0,0.8271850347518921
冰晶款/6820.mp4,bad_huanyuandu,1.0,0.8273681402206421
花花款/5949.mp4,good,1.0,0.8274513483047485
星月款/6612.mp4,bad_huanyuandu,1.0,0.8278849124908447
基础款/5612.mp4,bad_huanyuandu,1.0,0.8279708027839661
冰晶款/7098.mp4,good,1.0,0.8281663060188293
甜品款/7606.mp4,good,1.0,0.8282128572463989
基础款/6641.mp4,bad_huanyuandu,1.0,0.8283878564834595
基础款/6655.mp4,bad_huanyuandu,1.0,0.8287115693092346
森林款/7300.mp4,bad_huanyuandu,1.0,0.8289303779602051
基础款/6873.mp4,good,1.0,0.8290979862213135
基础款/6974.mp4,bad_huanyuandu,1.0,0.8291612863540649
基础款/6743.mp4,good,1.0,0.8294641375541687
基础款/5714.mp4,good,1.0,0.8294647932052612
基础款/6897.mp4,good,1.0,0.8297328948974609
星月款/7588.mp4,bad_huanyuandu,1.0,0.8304176926612854
潜水款/6066.mp4,bad_huanyuandu,1.0,0.8305600881576538
星月款/6857.mp4,good,1.0,0.8309127688407898
基础款/7449.mp4,good,1.0,0.8312721252441406
潜水款/5960.mp4,bad_huanyuandu,1.0,0.8313473463058472
星月款/7502.mp4,bad_huanyuandu,1.0,0.8319605588912964
基础款/6106.mp4,bad_huanyuandu,1.0,0.8319799900054932
星月款/7105.mp4,good,1.0,0.8322415351867676
基础款/6872.mp4,bad_huanyuandu,1.0,0.8323042392730713
基础款/6763.mp4,bad_huanyuandu,1.0,0.8324638605117798
甜品款/7178.mp4,good,1.0,0.8325135111808777
冰晶款/6999.mp4,bad_huanyuandu,1.0,0.8326895833015442
潜水款/6955.mp4,good,1.0,0.8327988386154175
基础款/7088.mp4,good,1.0,0.8328429460525513
花花款/6043.mp4,bad_huanyuandu,1.0,0.8330022096633911
基础款/5977.mp4,bad_huanyuandu,1.0,0.8331299424171448
基础款/7580.mp4,bad_huanyuandu,1.0,0.8341251611709595
甜品款/6985.mp4,good,1.0,0.8346298933029175
基础款/6141.mp4,good,1.0,0.8346799612045288
花花款/7090.mp4,good,1.0,0.8347818851470947
花花款/7269.mp4,good,1.0,0.834786593914032
甜品款/5913.mp4,bad_huanyuandu,1.0,0.8348381519317627
基础款/7033.mp4,good,1.0,0.8354855179786682
基础款/7202.mp4,good,1.0,0.835627555847168
潜水款/7460.mp4,bad_huanyuandu,1.0,0.8357003927230835
花花款/7219.mp4,good,1.0,0.8358962535858154
基础款/6482.mp4,good,1.0,0.8359826803207397
花花款/6668.mp4,good,1.0,0.8366173505783081
基础款/7011.mp4,bad_huanyuandu,1.0,0.8366396427154541
星月款/7256.mp4,good,1.0,0.8367505669593811
基础款/7089.mp4,good,1.0,0.8379364013671875
基础款/6349.mp4,bad_huanyuandu,1.0,0.8379673957824707
基础款/6114.mp4,bad_huanyuandu,1.0,0.8384521007537842
基础款/6288.mp4,bad_huanyuandu,1.0,0.8389776945114136
冰晶款/7317.mp4,bad_huanyuandu,1.0,0.8393945693969727
基础款/6810.mp4,bad_huanyuandu,1.0,0.8395199775695801
基础款/6553.mp4,bad_huanyuandu,1.0,0.8397449254989624
甜品款/6739.mp4,good,1.0,0.8397772312164307
基础款/6831.mp4,bad_huanyuandu,1.0,0.8398412466049194
基础款/6451.mp4,good,1.0,0.8404088020324707
森林款/6657.mp4,good,1.0,0.8408860564231873
冰晶款/6801.mp4,good,1.0,0.8413458466529846
基础款/6678.mp4,bad_huanyuandu,1.0,0.8418413996696472
潜水款/6326.mp4,good,1.0,0.8418546915054321
花花款/6548.mp4,good,1.0,0.8435823917388916
潜水款/7483.mp4,good,1.0,0.843713641166687
基础款/6802.mp4,bad_huanyuandu,1.0,0.8438453674316406
基础款/5759.mp4,bad_huanyuandu,1.0,0.843867301940918
基础款/7381.mp4,bad_huanyuandu,1.0,0.8438929915428162
基础款/6949.mp4,bad_huanyuandu,1.0,0.8441402912139893
冰晶款/5924.mp4,bad_huanyuandu,1.0,0.844367265701294
基础款/7301.mp4,good,1.0,0.8445289134979248
基础款/6332.mp4,bad_huanyuandu,1.0,0.8449139595031738
星月款/5645.mp4,bad_huanyuandu,1.0,0.8449992537498474
甜品款/6592.mp4,good,1.0,0.8454437255859375
冰晶款/7044.mp4,good,1.0,0.8458972573280334
基础款/6925.mp4,bad_huanyuandu,1.0,0.8460259437561035
星月款/6164.mp4,bad_huanyuandu,1.0,0.8460314869880676
基础款/7224.mp4,good,1.0,0.8460983037948608
森林款/6383.mp4,bad_huanyuandu,1.0,0.8461111783981323
星月款/7007.mp4,good,1.0,0.8462298512458801
潜水款/7004.mp4,bad_huanyuandu,1.0,0.8464831113815308
甜品款/7418.mp4,good,1.0,0.8469017744064331
潜水款/7605.mp4,bad_huanyuandu,1.0,0.8469537496566772
潜水款/6620.mp4,bad_huanyuandu,1.0,0.8469704985618591
冰晶款/6896.mp4,good,1.0,0.8471224308013916
基础款/6851.mp4,bad_huanyuandu,1.0,0.8473511934280396
星月款/6558.mp4,good,1.0,0.8474555015563965
基础款/5726.mp4,bad_huanyuandu,1.0,0.8475918173789978
基础款/6211.mp4,bad_huanyuandu,1.0,0.847606897354126
花花款/6121.mp4,good,1.0,0.8478200435638428
冰晶款/6850.mp4,good,1.0,0.8480771780014038
基础款/7385.mp4,good,1.0,0.8481824994087219
星月款/6313.mp4,bad_huanyuandu,1.0,0.8486221432685852
基础款/6470.mp4,bad_huanyuandu,1.0,0.848631739616394
基础款/7149.mp4,good,1.0,0.8486951589584351
甜品款/6689.mp4,bad_huanyuandu,1.0,0.8493176698684692
星月款/7508.mp4,good,1.0,0.8498691320419312
甜品款/7084.mp4,good,1.0,0.8501487970352173
基础款/7085.mp4,good,1.0,0.8503456115722656
甜品款/5631.mp4,good,1.0,0.8507466316223145
基础款/6156.mp4,bad_huanyuandu,1.0,0.8507896661758423
基础款/6726.mp4,bad_huanyuandu,1.0,0.8508639931678772
基础款/7080.mp4,bad_huanyuandu,1.0,0.850928008556366
基础款/6496.mp4,bad_huanyuandu,1.0,0.8510689735412598
基础款/6622.mp4,bad_huanyuandu,1.0,0.8511596918106079
潜水款/6300.mp4,bad_huanyuandu,1.0,0.8511828780174255
基础款/7062.mp4,bad_huanyuandu,1.0,0.851457417011261
潜水款/7075.mp4,good,1.0,0.8515716791152954
花花款/5912.mp4,bad_huanyuandu,1.0,0.8516699075698853
潜水款/6098.mp4,bad_huanyuandu,1.0,0.8517440557479858
基础款/5930.mp4,bad_huanyuandu,1.0,0.8518782258033752
基础款/6390.mp4,bad_huanyuandu,1.0,0.852853536605835
基础款/6770.mp4,bad_huanyuandu,1.0,0.8528570532798767
冰晶款/6752.mp4,bad_huanyuandu,1.0,0.8529670238494873
森林款/5699.mp4,bad_huanyuandu,1.0,0.8530148267745972
森林款/5989.mp4,bad_huanyuandu,1.0,0.8530155420303345
基础款/6809.mp4,bad_huanyuandu,1.0,0.8530409336090088
基础款/5934.mp4,good,1.0,0.8534793853759766
花花款/7569.mp4,bad_huanyuandu,1.0,0.8534842133522034
花花款/6598.mp4,bad_huanyuandu,1.0,0.8535862565040588
基础款/6546.mp4,bad_huanyuandu,1.0,0.8536888360977173
潜水款/6462.mp4,bad_huanyuandu,1.0,0.8537437319755554
星月款/7305.mp4,good,1.0,0.8540263175964355
基础款/5739.mp4,bad_huanyuandu,1.0,0.8540714979171753
星月款/7250.mp4,good,1.0,0.854151725769043
基础款/6899.mp4,bad_huanyuandu,1.0,0.8543384075164795
基础款/7402.mp4,good,1.0,0.8554655313491821
基础款/7097.mp4,bad_huanyuandu,1.0,0.8555508255958557
冰晶款/6503.mp4,good,1.0,0.8556029796600342
潜水款/7352.mp4,bad_huanyuandu,1.0,0.8557583689689636
潜水款/7136.mp4,good,1.0,0.8559907674789429
星月款/6563.mp4,bad_huanyuandu,1.0,0.8561323285102844
基础款/6051.mp4,bad_huanyuandu,1.0,0.8563517928123474
森林款/6755.mp4,good,1.0,0.8572096824645996
星月款/6957.mp4,good,1.0,0.8573119640350342
基础款/7337.mp4,good,1.0,0.8573907613754272
森林款/5954.mp4,bad_huanyuandu,1.0,0.8575457334518433
基础款/5670.mp4,bad_huanyuandu,1.0,0.8575872182846069
基础款/6762.mp4,bad_huanyuandu,1.0,0.8577975034713745
基础款/6562.mp4,good,1.0,0.8578109741210938
基础款/7360.mp4,good,1.0,0.8578246831893921
基础款/7282.mp4,bad_huanyuandu,1.0,0.8581157326698303
基础款/6804.mp4,bad_huanyuandu,1.0,0.8581498861312866
潜水款/6905.mp4,good,1.0,0.8586968183517456
基础款/6992.mp4,good,1.0,0.8587220907211304
潜水款/7414.mp4,bad_huanyuandu,1.0,0.8590808510780334
潜水款/7032.mp4,good,1.0,0.859286367893219
基础款/7037.mp4,bad_huanyuandu,1.0,0.8593013286590576
基础款/5837.mp4,good,1.0,0.8593654632568359
基础款/6854.mp4,good,1.0,0.859485387802124
花花款/6255.mp4,bad_huanyuandu,1.0,0.8594903945922852
基础款/6909.mp4,good,1.0,0.8597174882888794
潜水款/7153.mp4,bad_huanyuandu,1.0,0.8600037097930908
基础款/6977.mp4,good,1.0,0.8600132465362549
星月款/7077.mp4,bad_huanyuandu,1.0,0.8601176738739014
冰晶款/6703.mp4,bad_huanyuandu,1.0,0.8604307174682617
基础款/7108.mp4,good,1.0,0.8605950474739075
基础款/6736.mp4,bad_huanyuandu,1.0,0.8606471419334412
基础款/5636.mp4,bad_huanyuandu,1.0,0.8606539964675903
星月款/6879.mp4,bad_huanyuandu,1.0,0.8606762886047363
甜品款/5605.mp4,bad_huanyuandu,1.0,0.8608881235122681
花花款/7013.mp4,good,1.0,0.8609108328819275
基础款/6922.mp4,good,1.0,0.8611088991165161
甜品款/6786.mp4,good,1.0,0.8613685965538025
冰晶款/5865.mp4,good,1.0,0.8614462614059448
基础款/6901.mp4,bad_huanyuandu,1.0,0.8615789413452148
基础款/7003.mp4,bad_huanyuandu,1.0,0.8617847561836243
基础款/6670.mp4,bad_huanyuandu,1.0,0.8618325591087341
花花款/6921.mp4,good,1.0,0.8619154691696167
基础款/6182.mp4,good,1.0,0.8620866537094116
基础款/7586.mp4,bad_huanyuandu,1.0,0.8622848987579346
冰晶款/6699.mp4,bad_huanyuandu,1.0,0.8627774715423584
基础款/7041.mp4,good,1.0,0.8628544211387634
基础款/6753.mp4,good,1.0,0.8629390001296997
花花款/6865.mp4,good,1.0,0.863031268119812
基础款/7112.mp4,bad_huanyuandu,1.0,0.8630647659301758
基础款/6528.mp4,bad_huanyuandu,1.0,0.8630713224411011
潜水款/6226.mp4,good,1.0,0.8631117939949036
星月款/7177.mp4,bad_huanyuandu,1.0,0.863134503364563
冰晶款/7217.mp4,good,1.0,0.8632425665855408
基础款/7258.mp4,bad_huanyuandu,1.0,0.8635726571083069
基础款/6686.mp4,bad_huanyuandu,1.0,0.8636143207550049
基础款/7457.mp4,good,1.0,0.8638326525688171
甜品款/6936.mp4,good,1.0,0.8638845682144165
花花款/7468.mp4,bad_huanyuandu,1.0,0.8639906644821167
基础款/6247.mp4,good,1.0,0.8639931678771973
基础款/7458.mp4,bad_huanyuandu,1.0,0.864081084728241
基础款/6578.mp4,bad_huanyuandu,1.0,0.8643060922622681
冰晶款/6502.mp4,good,1.0,0.8643742799758911
花花款/7405.mp4,bad_huanyuandu,1.0,0.8646906614303589
甜品款/6886.mp4,bad_huanyuandu,1.0,0.8648701906204224
甜品款/6345.mp4,good,1.0,0.8651290535926819
花花款/6842.mp4,good,1.0,0.865331768989563
基础款/6413.mp4,good,1.0,0.8653628826141357
基础款/6721.mp4,bad_huanyuandu,1.0,0.8654974699020386
冰晶款/6819.mp4,bad_huanyuandu,1.0,0.8660202622413635
潜水款/6976.mp4,good,1.0,0.8663444519042969
甜品款/7034.mp4,good,1.0,0.866351842880249
冰晶款/6507.mp4,bad_huanyuandu,1.0,0.8663918375968933
甜品款/7134.mp4,bad_huanyuandu,1.0,0.866552472114563
星月款/6902.mp4,good,1.0,0.866595447063446
星月款/6958.mp4,good,1.0,0.8666982650756836
基础款/7189.mp4,bad_huanyuandu,1.0,0.866826057434082
潜水款/7114.mp4,good,1.0,0.8670003414154053
基础款/6602.mp4,bad_huanyuandu,1.0,0.8670545816421509
星月款/7355.mp4,bad_huanyuandu,1.0,0.8672740459442139
冰晶款/6968.mp4,good,1.0,0.8672903776168823
基础款/7029.mp4,bad_huanyuandu,1.0,0.8672991991043091
星月款/6388.mp4,good,1.0,0.8673542737960815
基础款/5766.mp4,good,1.0,0.8674506545066833
冰晶款/7244.mp4,good,1.0,0.8675029277801514
潜水款/6779.mp4,good,1.0,0.8676419258117676
基础款/6986.mp4,good,1.0,0.8677991628646851
潜水款/7233.mp4,bad_huanyuandu,1.0,0.8681038022041321
花花款/6083.mp4,good,1.0,0.8681108355522156
基础款/5641.mp4,bad_huanyuandu,1.0,0.868138313293457
潜水款/6741.mp4,good,1.0,0.8682584762573242
甜品款/6542.mp4,bad_huanyuandu,1.0,0.8682589530944824
星月款/6230.mp4,bad_huanyuandu,1.0,0.868336021900177
冰晶款/6143.mp4,good,1.0,0.868459939956665
星月款/7416.mp4,bad_huanyuandu,1.0,0.8684675693511963
基础款/6788.mp4,good,1.0,0.8686456084251404
星月款/6167.mp4,bad_huanyuandu,1.0,0.8686636686325073
星月款/7462.mp4,bad_huanyuandu,1.0,0.8688420057296753
潜水款/6916.mp4,good,1.0,0.8689998388290405
基础款/7009.mp4,bad_huanyuandu,1.0,0.8694790601730347
冰晶款/6946.mp4,bad_huanyuandu,1.0,0.8695225119590759
潜水款/7175.mp4,good,1.0,0.8696446418762207
基础款/7212.mp4,good,1.0,0.8699449300765991
基础款/7081.mp4,bad_huanyuandu,1.0,0.8700467348098755
基础款/5964.mp4,bad_huanyuandu,1.0,0.8703001737594604
花花款/7213.mp4,bad_huanyuandu,1.0,0.8703972101211548
花花款/6059.mp4,good,1.0,0.8705632090568542
星月款/6829.mp4,bad_huanyuandu,1.0,0.8708618879318237
基础款/7171.mp4,good,1.0,0.871212363243103
潜水款/6757.mp4,good,1.0,0.8713036179542542
森林款/6853.mp4,bad_huanyuandu,1.0,0.8713245987892151
花花款/7290.mp4,bad_huanyuandu,1.0,0.8717062473297119
基础款/6434.mp4,bad_huanyuandu,1.0,0.8717129230499268
潜水款/6225.mp4,good,1.0,0.8718165159225464
基础款/7365.mp4,bad_huanyuandu,1.0,0.8720415830612183
基础款/6931.mp4,good,1.0,0.8727940320968628
基础款/7434.mp4,good,1.0,0.8728238940238953
花花款/6942.mp4,good,1.0,0.8729743957519531
基础款/5642.mp4,good,1.0,0.8729792833328247
基础款/6883.mp4,bad_huanyuandu,1.0,0.8730781674385071
基础款/6679.mp4,good,1.0,0.8732433319091797
基础款/6704.mp4,good,1.0,0.8734028339385986
基础款/6013.mp4,good,1.0,0.8735244274139404
潜水款/6109.mp4,good,1.0,0.8736571073532104
